hour,day_of_week,weather,road_id,road_type,vehicle_count,is_weekend,congestion_level
0,Monday,Clear,R3,arterial,7,0,Low
6,Saturday,Cloudy,R6,arterial,19,1,Low
11,Friday,Rainy,R1,arterial,114,0,Medium
10,Saturday,Cloudy,R5,highway,302,1,Medium
5,Tuesday,Cloudy,R8,highway,37,0,Low
13,Tuesday,Stormy,R8,local,74,0,High
22,Sunday,Cloudy,R4,arterial,99,1,Medium
14,Monday,Clear,R3,local,21,0,Low
15,Tuesday,Clear,R1,arterial,84,0,Low
14,Friday,Stormy,R7,arterial,98,0,Medium
21,Friday,Rainy,R7,highway,334,0,High
2,Tuesday,Cloudy,R8,arterial,20,0,Low
3,Sunday,Cloudy,R4,local,6,1,Low
2,Wednesday,Stormy,R4,highway,94,0,Low
18,Thursday,Cloudy,R8,local,65,0,High
8,Friday,Clear,R2,highway,428,0,High
20,Tuesday,Rainy,R7,arterial,93,0,Medium
1,Wednesday,Foggy,R4,arterial,21,0,Low
4,Sunday,Stormy,R5,arterial,10,1,Low
12,Tuesday,Foggy,R7,local,53,0,High
8,Saturday,Foggy,R7,arterial,76,1,Medium
13,Thursday,Rainy,R5,arterial,144,0,High
17,Tuesday,Foggy,R2,arterial,192,0,High
21,Monday,Rainy,R2,highway,329,0,High
4,Sunday,Clear,R3,local,0,1,Low
4,Friday,Cloudy,R1,arterial,25,0,Low
23,Monday,Rainy,R2,local,53,0,High
18,Saturday,Foggy,R4,local,35,1,Medium
3,Friday,Clear,R6,arterial,3,0,Low
2,Tuesday,Clear,R8,highway,43,0,Low
21,Tuesday,Cloudy,R8,highway,140,0,Low
20,Friday,Cloudy,R2,local,29,0,Low
19,Saturday,Cloudy,R8,highway,176,1,Low
1,Thursday,Cloudy,R4,arterial,12,0,Low
8,Tuesday,Stormy,R2,highway,496,0,High
22,Sunday,Clear,R8,arterial,52,1,Low
7,Tuesday,Foggy,R1,local,80,0,High
13,Friday,Rainy,R5,local,57,0,High
23,Tuesday,Stormy,R5,arterial,84,0,Medium
8,Wednesday,Cloudy,R8,arterial,163,0,High
23,Monday,Stormy,R5,arterial,139,0,High
22,Thursday,Clear,R7,arterial,100,0,Medium
18,Sunday,Rainy,R1,local,43,1,Medium
18,Wednesday,Rainy,R1,arterial,202,0,High
11,Thursday,Rainy,R6,highway,306,0,High
6,Tuesday,Stormy,R8,highway,236,0,Medium
14,Thursday,Rainy,R5,arterial,138,0,High
14,Sunday,Foggy,R4,highway,380,1,High
12,Thursday,Clear,R1,local,53,0,Medium
20,Tuesday,Foggy,R1,arterial,88,0,Medium
5,Tuesday,Stormy,R5,arterial,34,0,Low
12,Thursday,Cloudy,R3,local,44,0,Medium
12,Tuesday,Rainy,R8,highway,440,0,High
7,Tuesday,Foggy,R4,arterial,199,0,High
5,Thursday,Clear,R8,highway,26,0,Low
22,Thursday,Stormy,R2,local,38,0,Medium
6,Thursday,Foggy,R8,highway,162,0,Low
10,Saturday,Rainy,R5,highway,445,1,High
19,Tuesday,Stormy,R8,arterial,202,0,High
4,Wednesday,Stormy,R1,arterial,33,0,Low
11,Thursday,Cloudy,R2,highway,164,0,Low
10,Saturday,Foggy,R6,highway,427,1,High
10,Saturday,Cloudy,R2,highway,378,1,High
20,Friday,Cloudy,R5,arterial,95,0,Medium
15,Friday,Foggy,R8,highway,305,0,Medium
12,Sunday,Cloudy,R5,arterial,133,1,Medium
14,Friday,Rainy,R7,highway,185,0,Medium
8,Saturday,Cloudy,R1,highway,162,1,Low
7,Tuesday,Clear,R5,highway,410,0,High
17,Tuesday,Rainy,R6,highway,499,0,High
19,Friday,Cloudy,R1,local,77,0,High
19,Monday,Rainy,R5,local,82,0,High
16,Sunday,Stormy,R1,highway,219,1,Medium
22,Sunday,Clear,R7,highway,134,1,Low
0,Monday,Foggy,R6,local,3,0,Low
14,Saturday,Foggy,R3,local,64,1,High
10,Monday,Rainy,R2,arterial,98,0,Medium
14,Wednesday,Cloudy,R6,arterial,85,0,Medium
3,Monday,Rainy,R3,local,7,0,Low
23,Thursday,Stormy,R1,local,32,0,Medium
12,Tuesday,Rainy,R2,local,68,0,High
9,Wednesday,Stormy,R3,local,75,0,High
1,Saturday,Cloudy,R2,highway,39,1,Low
4,Monday,Stormy,R2,local,7,0,Low
11,Wednesday,Rainy,R4,arterial,74,0,Medium
15,Thursday,Stormy,R1,arterial,84,0,Medium
12,Saturday,Cloudy,R6,arterial,130,1,Medium
14,Tuesday,Clear,R3,highway,224,0,Low
7,Monday,Stormy,R6,highway,501,0,High
7,Thursday,Clear,R2,highway,381,0,Medium
4,Friday,Rainy,R4,local,9,0,Low
12,Monday,Stormy,R6,arterial,196,0,High
22,Saturday,Foggy,R6,arterial,83,1,Medium
1,Tuesday,Cloudy,R4,arterial,13,0,Low
2,Friday,Rainy,R2,highway,56,0,Low
6,Tuesday,Stormy,R3,arterial,81,0,Medium
9,Wednesday,Stormy,R8,local,78,0,High
19,Wednesday,Rainy,R2,highway,503,0,High
3,Saturday,Rainy,R3,arterial,16,1,Low
21,Friday,Foggy,R4,arterial,74,0,Medium
3,Saturday,Cloudy,R2,highway,24,1,Low
9,Sunday,Cloudy,R8,highway,235,1,Medium
14,Monday,Cloudy,R7,arterial,90,0,Medium
6,Friday,Clear,R1,arterial,62,0,Low
10,Tuesday,Foggy,R8,highway,315,0,High
14,Thursday,Stormy,R2,local,60,0,High
17,Friday,Rainy,R6,highway,501,0,High
2,Friday,Clear,R8,highway,58,0,Low
1,Sunday,Clear,R8,local,12,1,Low
14,Thursday,Stormy,R7,local,58,0,High
6,Saturday,Cloudy,R8,arterial,23,1,Low
2,Wednesday,Foggy,R8,arterial,21,0,Low
3,Wednesday,Cloudy,R5,arterial,16,0,Low
6,Monday,Clear,R7,arterial,98,0,Medium
0,Monday,Clear,R7,highway,47,0,Low
22,Friday,Rainy,R3,highway,224,0,Medium
2,Saturday,Cloudy,R6,highway,23,1,Low
0,Monday,Foggy,R1,arterial,17,0,Low
0,Friday,Clear,R7,highway,49,0,Low
22,Wednesday,Foggy,R4,arterial,75,0,Medium
8,Sunday,Cloudy,R6,arterial,56,1,Low
20,Monday,Stormy,R1,local,58,0,High
15,Sunday,Cloudy,R2,highway,210,1,Medium
11,Monday,Stormy,R5,arterial,112,0,High
5,Wednesday,Rainy,R6,highway,67,0,Low
23,Saturday,Rainy,R2,local,34,1,Medium
14,Wednesday,Rainy,R8,arterial,82,0,Medium
21,Friday,Foggy,R8,highway,220,0,Medium
8,Tuesday,Rainy,R6,arterial,201,0,High
17,Sunday,Cloudy,R2,highway,230,1,Medium
4,Friday,Rainy,R1,local,12,0,Low
18,Tuesday,Cloudy,R5,highway,474,0,High
3,Friday,Stormy,R6,arterial,6,0,Low
8,Friday,Cloudy,R1,local,80,0,High
10,Thursday,Clear,R5,arterial,69,0,Low
17,Thursday,Stormy,R8,arterial,198,0,High
11,Saturday,Foggy,R2,highway,419,1,High
20,Saturday,Foggy,R5,highway,157,1,Low
6,Saturday,Clear,R1,local,12,1,Low
3,Thursday,Cloudy,R7,arterial,26,0,Low
7,Sunday,Foggy,R8,local,25,1,Low
3,Sunday,Cloudy,R2,local,0,1,Low
6,Tuesday,Clear,R8,arterial,52,0,Low
13,Wednesday,Foggy,R8,arterial,131,0,High
12,Wednesday,Cloudy,R4,arterial,121,0,Medium
20,Friday,Stormy,R6,highway,208,0,Medium
15,Wednesday,Rainy,R5,arterial,74,0,Medium
12,Sunday,Stormy,R7,arterial,199,1,High
19,Wednesday,Foggy,R4,arterial,198,0,High
2,Thursday,Rainy,R7,highway,51,0,Low
22,Saturday,Clear,R5,highway,159,1,Low
19,Thursday,Clear,R7,highway,382,0,Medium
14,Tuesday,Stormy,R3,highway,277,0,High
18,Sunday,Clear,R1,arterial,86,1,Low
5,Thursday,Rainy,R1,highway,63,0,Low
20,Saturday,Clear,R5,highway,127,1,Low
15,Tuesday,Foggy,R3,highway,206,0,Medium
19,Wednesday,Foggy,R6,local,71,0,High
6,Thursday,Foggy,R2,local,31,0,Medium
20,Tuesday,Foggy,R8,highway,166,0,Low
21,Friday,Foggy,R4,arterial,79,0,Medium
3,Monday,Cloudy,R2,highway,25,0,Low
18,Monday,Foggy,R6,arterial,202,0,High
0,Saturday,Stormy,R8,highway,72,1,Low
3,Thursday,Foggy,R6,highway,20,0,Low
13,Monday,Clear,R2,highway,260,0,Medium
11,Thursday,Foggy,R6,arterial,95,0,Medium
3,Monday,Cloudy,R2,local,0,0,Low
14,Saturday,Stormy,R2,highway,457,1,High
21,Tuesday,Stormy,R1,arterial,113,0,High
6,Tuesday,Rainy,R6,highway,200,0,Medium
11,Monday,Stormy,R2,local,53,0,High
8,Friday,Stormy,R6,arterial,203,0,High
10,Tuesday,Foggy,R2,local,43,0,Medium
15,Thursday,Cloudy,R5,highway,149,0,Low
20,Friday,Clear,R2,local,19,0,Low
4,Sunday,Clear,R2,highway,36,1,Low
18,Tuesday,Cloudy,R2,local,71,0,High
11,Tuesday,Rainy,R1,local,41,0,Medium
10,Sunday,Foggy,R6,arterial,133,1,High
12,Thursday,Stormy,R8,arterial,197,0,High
15,Friday,Stormy,R1,arterial,152,0,High
20,Tuesday,Cloudy,R1,local,33,0,Medium
2,Thursday,Stormy,R3,arterial,6,0,Low
22,Sunday,Cloudy,R3,arterial,81,1,Low
12,Wednesday,Foggy,R4,arterial,160,0,High
9,Sunday,Stormy,R4,arterial,116,1,High
16,Thursday,Foggy,R5,highway,288,0,Medium
22,Friday,Stormy,R4,arterial,130,0,High
15,Wednesday,Clear,R2,local,38,0,Medium
16,Friday,Clear,R5,highway,154,0,Low
9,Friday,Stormy,R3,arterial,204,0,High
7,Friday,Cloudy,R2,local,70,0,High
16,Saturday,Foggy,R3,local,29,1,Medium
21,Tuesday,Stormy,R6,arterial,147,0,High
22,Wednesday,Cloudy,R3,arterial,91,0,Medium
17,Wednesday,Cloudy,R6,highway,473,0,High
3,Saturday,Rainy,R7,highway,49,1,Low
20,Sunday,Rainy,R6,arterial,70,1,Medium
11,Tuesday,Foggy,R8,highway,238,0,Medium
14,Friday,Rainy,R1,highway,201,0,Medium
3,Thursday,Stormy,R1,arterial,32,0,Low
8,Thursday,Foggy,R1,highway,500,0,High
16,Friday,Foggy,R4,arterial,73,0,Medium
20,Thursday,Stormy,R7,highway,220,0,Medium
3,Tuesday,Cloudy,R1,local,6,0,Low
1,Sunday,Clear,R7,arterial,10,1,Low
4,Sunday,Clear,R3,arterial,20,1,Low
1,Saturday,Stormy,R3,highway,23,1,Low
23,Wednesday,Rainy,R8,local,37,0,Medium
19,Friday,Rainy,R8,local,78,0,High
4,Monday,Stormy,R7,highway,68,0,Low
12,Tuesday,Stormy,R6,highway,478,0,High
18,Saturday,Stormy,R4,arterial,139,1,High
3,Monday,Cloudy,R7,highway,55,0,Low
19,Tuesday,Cloudy,R3,highway,483,0,High
7,Saturday,Rainy,R1,local,38,1,Medium
14,Tuesday,Cloudy,R2,highway,147,0,Low
14,Thursday,Cloudy,R4,highway,237,0,Medium
12,Monday,Stormy,R7,local,75,0,High
15,Thursday,Stormy,R7,arterial,102,0,High
19,Thursday,Foggy,R1,highway,498,0,High
2,Friday,Foggy,R3,highway,28,0,Low
10,Wednesday,Foggy,R4,highway,209,0,Medium
12,Friday,Foggy,R6,highway,420,0,High
7,Saturday,Clear,R1,highway,159,1,Low
18,Wednesday,Rainy,R2,highway,499,0,High
14,Thursday,Clear,R5,highway,178,0,Low
11,Wednesday,Foggy,R3,arterial,72,0,Medium
20,Friday,Stormy,R3,highway,303,0,High
12,Wednesday,Clear,R5,arterial,118,0,Medium
2,Friday,Stormy,R5,highway,23,0,Low
14,Tuesday,Rainy,R1,arterial,79,0,Medium
7,Thursday,Rainy,R8,highway,495,0,High
19,Monday,Stormy,R4,arterial,202,0,High
5,Wednesday,Stormy,R7,local,8,0,Low
7,Monday,Cloudy,R6,highway,474,0,High
3,Wednesday,Cloudy,R3,arterial,19,0,Low
11,Saturday,Cloudy,R7,highway,296,1,Medium
0,Wednesday,Cloudy,R8,highway,54,0,Low
16,Friday,Clear,R3,local,24,0,Low
4,Sunday,Cloudy,R5,highway,26,1,Low
18,Sunday,Rainy,R8,arterial,87,1,Medium
3,Saturday,Cloudy,R3,highway,23,1,Low
2,Thursday,Cloudy,R6,arterial,6,0,Low
15,Saturday,Foggy,R7,arterial,90,1,Medium
14,Saturday,Stormy,R4,highway,457,1,High
23,Thursday,Rainy,R4,highway,265,0,Medium
15,Tuesday,Clear,R1,highway,151,0,Low
9,Monday,Stormy,R8,arterial,198,0,High
11,Monday,Rainy,R7,local,44,0,Medium
13,Sunday,Cloudy,R4,highway,325,1,Medium
23,Tuesday,Rainy,R2,arterial,94,0,Medium
14,Wednesday,Foggy,R6,highway,229,0,Medium
6,Thursday,Cloudy,R8,arterial,73,0,Low
20,Monday,Rainy,R3,local,36,0,Medium
20,Sunday,Foggy,R2,highway,140,1,Low
17,Thursday,Clear,R2,highway,447,0,High
2,Wednesday,Rainy,R6,highway,37,0,Low
0,Monday,Cloudy,R6,highway,53,0,Low
0,Friday,Cloudy,R8,arterial,17,0,Low
12,Wednesday,Stormy,R2,highway,456,0,High
11,Monday,Stormy,R5,arterial,130,0,High
15,Thursday,Stormy,R2,arterial,85,0,Medium
23,Friday,Stormy,R6,highway,218,0,Medium
10,Saturday,Foggy,R1,arterial,169,1,High
4,Sunday,Cloudy,R3,local,2,1,Low
7,Monday,Clear,R3,arterial,166,0,High
13,Friday,Cloudy,R1,highway,312,0,Medium
13,Friday,Stormy,R4,local,73,0,High
2,Tuesday,Clear,R1,local,4,0,Low
7,Thursday,Cloudy,R1,arterial,199,0,High
21,Thursday,Rainy,R3,arterial,117,0,High
8,Friday,Stormy,R5,highway,504,0,High
10,Saturday,Rainy,R7,local,69,1,High
18,Friday,Rainy,R4,highway,502,0,High
7,Sunday,Clear,R8,highway,151,1,Low
9,Thursday,Foggy,R2,highway,495,0,High
8,Monday,Cloudy,R7,arterial,192,0,High
7,Thursday,Cloudy,R5,highway,501,0,High
11,Thursday,Foggy,R1,highway,228,0,Medium
7,Tuesday,Stormy,R3,arterial,204,0,High
10,Monday,Foggy,R1,arterial,90,0,Medium
15,Monday,Rainy,R6,arterial,131,0,High
15,Thursday,Foggy,R7,highway,257,0,Medium
9,Tuesday,Stormy,R7,highway,498,0,High
10,Friday,Foggy,R5,local,44,0,Medium
23,Monday,Cloudy,R3,arterial,84,0,Medium
22,Saturday,Cloudy,R4,arterial,93,1,Medium
1,Tuesday,Rainy,R7,highway,81,0,Low
22,Wednesday,Stormy,R8,arterial,83,0,Medium
10,Monday,Clear,R8,local,35,0,Low
19,Monday,Cloudy,R6,arterial,192,0,High
3,Wednesday,Stormy,R7,highway,48,0,Low
19,Wednesday,Cloudy,R2,local,63,0,High
5,Saturday,Stormy,R2,arterial,12,1,Low
9,Monday,Foggy,R1,arterial,201,0,High
15,Sunday,Foggy,R1,arterial,75,1,Medium
20,Saturday,Foggy,R6,local,35,1,Medium
9,Saturday,Rainy,R6,arterial,70,1,Medium
4,Monday,Clear,R3,highway,21,0,Low
3,Thursday,Cloudy,R3,local,0,0,Low
10,Saturday,Rainy,R3,arterial,174,1,High
13,Monday,Stormy,R8,highway,485,0,High
6,Thursday,Clear,R3,highway,169,0,Low
2,Monday,Clear,R5,arterial,24,0,Low
5,Sunday,Foggy,R2,highway,45,1,Low
22,Sunday,Rainy,R5,arterial,90,1,Medium
22,Thursday,Rainy,R8,highway,345,0,High
5,Monday,Cloudy,R2,highway,62,0,Low
10,Tuesday,Clear,R7,highway,232,0,Medium
15,Wednesday,Cloudy,R6,arterial,93,0,Medium
0,Saturday,Rainy,R3,arterial,25,1,Low
10,Monday,Clear,R8,arterial,77,0,Low
6,Tuesday,Cloudy,R1,highway,184,0,Low
23,Friday,Rainy,R7,local,46,0,High
19,Friday,Cloudy,R4,arterial,177,0,High
1,Thursday,Stormy,R7,arterial,25,0,Low
14,Monday,Rainy,R1,local,36,0,Medium
2,Thursday,Foggy,R1,local,15,0,Low
18,Tuesday,Rainy,R6,arterial,197,0,High
9,Saturday,Clear,R2,arterial,82,1,Low
8,Thursday,Rainy,R3,highway,497,0,High
14,Tuesday,Foggy,R5,highway,158,0,Low
8,Friday,Stormy,R2,local,75,0,High
20,Sunday,Rainy,R6,highway,276,1,Medium
18,Tuesday,Stormy,R8,highway,497,0,High
7,Thursday,Stormy,R7,arterial,196,0,High
6,Monday,Foggy,R4,arterial,71,0,Medium
0,Monday,Cloudy,R6,highway,64,0,Low
21,Wednesday,Rainy,R6,highway,251,0,Medium
23,Tuesday,Rainy,R3,highway,196,0,Medium
17,Saturday,Stormy,R8,local,41,1,High
3,Sunday,Clear,R4,local,3,1,Low
8,Tuesday,Clear,R3,arterial,178,0,High
17,Thursday,Stormy,R1,highway,501,0,High
2,Wednesday,Clear,R4,arterial,11,0,Low
17,Wednesday,Clear,R1,highway,442,0,High
2,Monday,Cloudy,R6,arterial,6,0,Low
17,Tuesday,Foggy,R1,arterial,202,0,High
0,Wednesday,Foggy,R5,arterial,25,0,Low
12,Tuesday,Cloudy,R2,highway,292,0,Medium
18,Saturday,Clear,R4,arterial,91,1,Medium
15,Friday,Foggy,R5,arterial,91,0,Medium
1,Monday,Foggy,R2,highway,31,0,Low
21,Wednesday,Rainy,R3,local,43,0,Medium
14,Monday,Cloudy,R1,local,41,0,Medium
3,Friday,Cloudy,R8,highway,40,0,Low
23,Sunday,Rainy,R7,highway,164,1,Medium
20,Wednesday,Cloudy,R5,arterial,75,0,Low
1,Sunday,Clear,R6,local,0,1,Low
22,Wednesday,Foggy,R2,local,49,0,Medium
2,Friday,Rainy,R5,arterial,8,0,Low
13,Monday,Clear,R7,local,50,0,Medium
2,Sunday,Cloudy,R4,highway,53,1,Low
11,Monday,Clear,R5,arterial,101,0,Medium
3,Tuesday,Stormy,R1,local,9,0,Low
1,Wednesday,Rainy,R6,highway,74,0,Low
2,Sunday,Stormy,R6,highway,80,1,Low
9,Friday,Rainy,R6,highway,499,0,High
9,Thursday,Clear,R6,arterial,174,0,High
4,Monday,Clear,R7,arterial,23,0,Low
15,Monday,Foggy,R6,arterial,116,0,Medium
8,Tuesday,Stormy,R6,arterial,203,0,High
2,Wednesday,Cloudy,R8,highway,29,0,Low
3,Saturday,Clear,R2,highway,33,1,Low
5,Saturday,Stormy,R1,arterial,14,1,Low
16,Wednesday,Stormy,R8,arterial,146,0,High
15,Friday,Cloudy,R1,highway,142,0,Low
12,Tuesday,Stormy,R6,arterial,170,0,High
13,Friday,Rainy,R4,arterial,152,0,High
22,Thursday,Rainy,R8,arterial,115,0,High
12,Friday,Cloudy,R7,arterial,136,0,Medium
5,Sunday,Stormy,R2,highway,32,1,Low
22,Monday,Cloudy,R1,arterial,112,0,Medium
2,Saturday,Foggy,R6,highway,22,1,Low
18,Monday,Cloudy,R7,arterial,188,0,High
13,Monday,Rainy,R2,local,55,0,High
20,Sunday,Clear,R5,highway,206,1,Low
12,Saturday,Stormy,R5,arterial,199,1,High
20,Tuesday,Cloudy,R2,highway,187,0,Low
21,Tuesday,Foggy,R6,arterial,94,0,Medium
8,Monday,Foggy,R7,arterial,195,0,High
23,Thursday,Stormy,R8,arterial,102,0,High
4,Wednesday,Rainy,R5,arterial,15,0,Low
16,Monday,Stormy,R5,highway,288,0,High
14,Tuesday,Rainy,R5,highway,326,0,High
5,Thursday,Cloudy,R3,arterial,11,0,Low
7,Saturday,Foggy,R4,arterial,81,1,Medium
16,Saturday,Cloudy,R7,highway,127,1,Low
8,Saturday,Clear,R3,highway,135,1,Low
9,Saturday,Foggy,R7,arterial,53,1,Low
7,Wednesday,Rainy,R6,arterial,202,0,High
17,Sunday,Stormy,R6,arterial,114,1,High
20,Thursday,Stormy,R8,highway,205,0,Medium
22,Sunday,Stormy,R2,local,37,1,Medium
6,Tuesday,Clear,R6,highway,218,0,Low
8,Saturday,Rainy,R7,highway,243,1,Medium
19,Friday,Stormy,R6,arterial,198,0,High
6,Tuesday,Rainy,R8,local,27,0,Medium
7,Friday,Rainy,R5,highway,499,0,High
0,Saturday,Clear,R8,highway,22,1,Low
13,Sunday,Clear,R6,highway,269,1,Medium
2,Monday,Stormy,R7,local,5,0,Low
6,Tuesday,Rainy,R7,local,28,0,Medium
13,Monday,Rainy,R4,arterial,170,0,High
2,Wednesday,Cloudy,R3,highway,42,0,Low
19,Friday,Cloudy,R1,arterial,157,0,High
5,Saturday,Clear,R6,highway,47,1,Low
13,Wednesday,Clear,R4,highway,257,0,Medium
8,Monday,Foggy,R2,highway,504,0,High
14,Friday,Cloudy,R1,local,18,0,Low
18,Monday,Rainy,R1,local,83,0,High
23,Monday,Cloudy,R6,highway,161,0,Low
9,Thursday,Clear,R1,arterial,173,0,High
1,Monday,Cloudy,R2,local,8,0,Low
9,Sunday,Foggy,R2,arterial,57,1,Low
15,Thursday,Clear,R5,highway,141,0,Low
21,Sunday,Foggy,R7,highway,150,1,Low
2,Tuesday,Foggy,R4,highway,23,0,Low
8,Saturday,Stormy,R6,highway,306,1,High
18,Friday,Rainy,R4,highway,496,0,High
17,Saturday,Stormy,R5,local,31,1,Medium
19,Sunday,Foggy,R7,highway,172,1,Low
23,Sunday,Clear,R4,highway,122,1,Low
17,Thursday,Clear,R3,arterial,171,0,High
4,Monday,Cloudy,R1,arterial,21,0,Low
17,Thursday,Foggy,R7,arterial,200,0,High
4,Monday,Stormy,R7,local,9,0,Low
4,Tuesday,Clear,R7,arterial,16,0,Low
7,Friday,Stormy,R2,local,80,0,High
8,Wednesday,Rainy,R4,arterial,203,0,High
13,Thursday,Cloudy,R6,arterial,117,0,Medium
20,Monday,Stormy,R2,highway,228,0,Medium
23,Saturday,Stormy,R7,highway,178,1,Medium
5,Saturday,Rainy,R3,highway,68,1,Low
0,Sunday,Clear,R5,arterial,18,1,Low
0,Monday,Rainy,R5,highway,33,0,Low
18,Monday,Clear,R2,local,66,0,High
14,Sunday,Stormy,R5,arterial,195,1,High
23,Friday,Clear,R1,local,39,0,Medium
12,Saturday,Clear,R1,local,52,1,Medium
9,Wednesday,Cloudy,R6,local,70,0,High
21,Friday,Stormy,R5,local,47,0,High
2,Tuesday,Cloudy,R3,arterial,20,0,Low
1,Wednesday,Foggy,R8,local,7,0,Low
0,Monday,Stormy,R4,highway,29,0,Low
12,Wednesday,Rainy,R8,highway,361,0,High
16,Tuesday,Foggy,R4,arterial,85,0,Medium
4,Sunday,Rainy,R5,arterial,23,1,Low
21,Monday,Rainy,R8,arterial,88,0,Medium
12,Saturday,Clear,R2,highway,300,1,Medium
1,Thursday,Cloudy,R5,highway,29,0,Low
17,Thursday,Stormy,R7,local,84,0,High
19,Sunday,Stormy,R3,arterial,74,1,Medium
1,Monday,Foggy,R3,arterial,14,0,Low
16,Saturday,Clear,R8,highway,135,1,Low
5,Friday,Foggy,R3,local,12,0,Low
6,Thursday,Cloudy,R3,highway,205,0,Medium
7,Tuesday,Clear,R3,arterial,154,0,Medium
9,Saturday,Cloudy,R7,arterial,74,1,Low
23,Wednesday,Foggy,R6,arterial,79,0,Medium
22,Tuesday,Rainy,R6,arterial,124,0,High
6,Monday,Rainy,R8,highway,340,0,High
1,Sunday,Foggy,R4,highway,37,1,Low
5,Wednesday,Rainy,R2,highway,72,0,Low
5,Thursday,Cloudy,R6,arterial,19,0,Low
21,Tuesday,Rainy,R6,highway,212,0,Medium
0,Saturday,Clear,R6,highway,29,1,Low
8,Sunday,Rainy,R6,arterial,96,1,Medium
16,Monday,Cloudy,R4,highway,236,0,Medium
22,Friday,Stormy,R8,highway,240,0,Medium
23,Tuesday,Foggy,R3,local,43,0,Medium
22,Wednesday,Clear,R7,arterial,65,0,Low
7,Tuesday,Cloudy,R6,local,72,0,High
6,Sunday,Stormy,R6,arterial,13,1,Low
3,Thursday,Cloudy,R3,highway,59,0,Low
3,Saturday,Stormy,R4,arterial,19,1,Low
3,Friday,Clear,R5,arterial,13,0,Low
2,Saturday,Cloudy,R4,arterial,10,1,Low
10,Tuesday,Clear,R3,local,41,0,Medium
2,Monday,Stormy,R5,highway,78,0,Low
12,Monday,Foggy,R2,local,70,0,High
17,Saturday,Stormy,R4,arterial,130,1,High
6,Sunday,Clear,R8,highway,45,1,Low
10,Sunday,Foggy,R6,arterial,132,1,High
16,Monday,Cloudy,R5,local,35,0,Medium
22,Thursday,Rainy,R2,local,51,0,High
3,Saturday,Foggy,R5,local,13,1,Low
6,Thursday,Rainy,R8,arterial,111,0,Medium
2,Wednesday,Stormy,R8,arterial,7,0,Low
20,Sunday,Stormy,R4,highway,217,1,Medium
7,Thursday,Stormy,R5,highway,503,0,High
4,Sunday,Foggy,R4,arterial,14,1,Low
6,Friday,Stormy,R5,highway,296,0,High
8,Wednesday,Rainy,R2,highway,495,0,High
22,Saturday,Rainy,R5,arterial,65,1,Medium
1,Sunday,Rainy,R8,highway,54,1,Low
7,Thursday,Foggy,R4,arterial,204,0,High
1,Friday,Clear,R8,highway,16,0,Low
0,Monday,Cloudy,R4,arterial,19,0,Low
11,Thursday,Foggy,R3,highway,302,0,Medium
0,Thursday,Cloudy,R2,arterial,15,0,Low
6,Monday,Cloudy,R8,highway,240,0,Medium
11,Monday,Foggy,R4,arterial,94,0,Medium
3,Thursday,Foggy,R2,highway,44,0,Low
19,Tuesday,Stormy,R3,local,77,0,High
3,Tuesday,Rainy,R6,arterial,26,0,Low
14,Sunday,Cloudy,R4,highway,310,1,Medium
17,Saturday,Stormy,R6,arterial,70,1,Medium
20,Wednesday,Stormy,R6,highway,340,0,High
11,Thursday,Clear,R6,arterial,75,0,Low
18,Friday,Clear,R8,arterial,169,0,High
0,Saturday,Foggy,R8,highway,65,1,Low
12,Sunday,Stormy,R6,highway,501,1,High
13,Sunday,Stormy,R1,local,77,1,High
21,Wednesday,Stormy,R4,arterial,133,0,High
23,Saturday,Foggy,R8,highway,144,1,Low
17,Sunday,Rainy,R3,local,39,1,Medium
7,Tuesday,Rainy,R1,highway,497,0,High
16,Wednesday,Stormy,R3,arterial,134,0,High
5,Tuesday,Clear,R1,highway,26,0,Low
9,Sunday,Cloudy,R5,highway,216,1,Medium
17,Monday,Foggy,R1,highway,495,0,High
15,Tuesday,Foggy,R8,highway,266,0,Medium
0,Saturday,Foggy,R6,arterial,8,1,Low
23,Tuesday,Stormy,R8,highway,319,0,High
19,Wednesday,Cloudy,R5,arterial,193,0,High
17,Sunday,Clear,R5,arterial,86,1,Low
11,Thursday,Clear,R1,local,43,0,Medium
19,Thursday,Rainy,R1,highway,497,0,High
4,Thursday,Stormy,R5,arterial,32,0,Low
13,Saturday,Rainy,R3,local,58,1,High
12,Wednesday,Foggy,R2,highway,390,0,High
0,Friday,Foggy,R4,highway,62,0,Low
4,Sunday,Cloudy,R8,arterial,17,1,Low
3,Wednesday,Cloudy,R4,arterial,20,0,Low
7,Friday,Rainy,R4,local,77,0,High
0,Sunday,Cloudy,R6,arterial,11,1,Low
21,Sunday,Stormy,R1,local,38,1,Medium
2,Monday,Clear,R2,highway,55,0,Low
6,Monday,Clear,R1,highway,211,0,Low
0,Monday,Clear,R3,local,0,0,Low
8,Monday,Rainy,R3,local,75,0,High
10,Monday,Foggy,R7,local,33,0,Medium
16,Tuesday,Stormy,R1,local,63,0,High
4,Monday,Rainy,R1,local,3,0,Low
15,Thursday,Foggy,R3,local,40,0,Medium
22,Thursday,Cloudy,R8,arterial,97,0,Medium
21,Tuesday,Stormy,R5,arterial,86,0,Medium
2,Saturday,Foggy,R7,arterial,24,1,Low
1,Tuesday,Stormy,R2,highway,75,0,Low
8,Monday,Foggy,R3,arterial,201,0,High
2,Tuesday,Cloudy,R2,arterial,7,0,Low
